    78/499     13.7G   0.05929   0.09934  0.009789    0.1684        13       640    0.2817    0.4469    0.3187   0.08635   0.05715   0.07038   0.01172
    79/499     13.7G   0.05938    0.1003  0.009767    0.1695        19       640    0.3322    0.3582    0.3055   0.08231   0.05736    0.0705   0.01323
    80/499     13.7G   0.05938     0.101  0.009615      0.17        54       640    0.3285     0.373    0.3127   0.08465   0.05737   0.07019   0.01261
    81/499     13.7G   0.05901   0.09916  0.009644    0.1678        30       640    0.3516    0.3975    0.3307   0.09052   0.05646   0.06974   0.01192
    82/499     13.7G   0.05917    0.1011  0.009467    0.1698        25       640    0.2591    0.4206    0.3025   0.08368   0.05753   0.07076   0.01452
    83/499     13.7G   0.05958    0.1001  0.009878    0.1696        33       640    0.3125     0.401    0.3187   0.08702   0.05707   0.07114   0.01214
    84/499     13.7G   0.05951    0.1009  0.009564      0.17        29       640     0.286    0.3817    0.3026   0.08134   0.05737   0.07155   0.01224
    85/499     13.7G    0.0595    0.1002   0.00969    0.1694        35       640    0.3019    0.3981    0.3156   0.08628   0.05719   0.07047   0.01179
    86/499     13.7G   0.05941    0.1005  0.009513    0.1694        29       640    0.3073     0.422    0.3191   0.08703   0.05716   0.07032   0.01182
    87/499     13.7G    0.0595    0.1006  0.009845    0.1699        23       640     0.327    0.3707    0.3168   0.08549   0.05709   0.07073   0.01149
    88/499     13.7G   0.05933   0.09952  0.009647    0.1685        31       640     0.283     0.442    0.3228   0.08883   0.05716   0.07074   0.01142
    89/499     13.7G    0.0592   0.09925  0.009623    0.1681        12       640    0.2791    0.4245     0.318   0.08709   0.05726   0.06992   0.01192
    90/499     13.7G   0.05944    0.1007  0.009611    0.1698        21       640    0.3128    0.4031    0.3242   0.08885   0.05695   0.07006    0.0114
    91/499     13.7G   0.05909    0.1001  0.009516    0.1687        36       640    0.2938    0.4074     0.317   0.08675   0.05689   0.07101   0.01132
    92/499     13.7G    0.0594   0.09984   0.00962    0.1689        16       640    0.3086    0.3947    0.3261    0.0888   0.05681   0.07037   0.01169
    93/499     13.7G   0.05923    0.0995  0.009617    0.1684        17       640    0.2901    0.4104     0.317   0.08636   0.05692   0.07114   0.01146
