   172/199     9.77G   0.05512   0.09754  0.007229    0.1599        24       640    0.3116    0.4653    0.3535   0.09963   0.05513   0.06865   0.01112
   173/199     9.77G   0.05557   0.09874  0.007477    0.1618        52       640     0.331    0.4401    0.3532   0.09948   0.05512   0.06864    0.0111
   174/199     9.77G   0.05523   0.09802   0.00731    0.1606        24       640    0.3125    0.4656    0.3535   0.09958    0.0551   0.06864    0.0111
   175/199     9.77G   0.05531   0.09828  0.007399     0.161        37       640    0.3113    0.4674    0.3537   0.09974    0.0551   0.06864   0.01109
   176/199     9.77G   0.05515   0.09563  0.007388    0.1582        17       640    0.3102    0.4672    0.3534   0.09976   0.05509   0.06863   0.01108
   177/199     9.77G   0.05525   0.09643  0.007555    0.1592        20       640    0.3164    0.4582    0.3538   0.09977   0.05509   0.06863   0.01107
   178/199     9.77G   0.05496   0.09522  0.007292    0.1575         7       640    0.3175    0.4564    0.3534   0.09978   0.05508   0.06862   0.01104
   179/199     9.77G   0.05503   0.09665  0.007243    0.1589        42       640    0.3183    0.4565    0.3535   0.09981   0.05507   0.06861   0.01104
   180/199     9.77G   0.05493   0.09641  0.007355    0.1587        14       640    0.3171    0.4584    0.3535    0.0997   0.05506   0.06861   0.01104
   181/199     9.77G   0.05484   0.09616  0.007184    0.1582        14       640    0.3173    0.4597    0.3537   0.09985   0.05505   0.06861   0.01102
   182/199     9.77G    0.0549   0.09669  0.007364     0.159        10       640    0.3173    0.4594     0.354   0.09988   0.05505   0.06861     0.011
   183/199     9.77G   0.05497   0.09774  0.007225    0.1599        17       640    0.3147    0.4611     0.353    0.0997   0.05505   0.06861   0.01102
   184/199     9.77G   0.05482   0.09707  0.007101     0.159        19       640    0.3197    0.4546    0.3527   0.09959   0.05505    0.0686   0.01101
   185/199     9.77G   0.05513   0.09616  0.007445    0.1587        12       640    0.3149    0.4612    0.3528   0.09963   0.05504    0.0686   0.01101
   186/199     9.77G   0.05495   0.09833  0.007245    0.1605        42       640    0.3142    0.4624    0.3532   0.09978   0.05503    0.0686   0.01101
   187/199     9.77G   0.05498   0.09645  0.007283    0.1587        31       640    0.3185     0.458    0.3539   0.09987   0.05503   0.06859   0.01098
   188/199     9.77G    0.0549   0.09838  0.007177    0.1605        42       640    0.3226    0.4531    0.3539    0.0999   0.05502   0.06858   0.01095
   189/199     9.77G   0.05479   0.09616  0.007421    0.1584        36       640    0.3226    0.4539    0.3545       0.1   0.05502   0.06858   0.01091
   190/199     9.77G   0.05479   0.09792  0.007113    0.1598        24       640    0.3238    0.4563    0.3549   0.09989   0.05501   0.06858   0.01088
   191/199     9.77G   0.05489   0.09829  0.007259    0.1604        32       640    0.3264    0.4542    0.3551    0.1003     0.055   0.06858   0.01084
   192/199     9.77G   0.05462   0.09592   0.00715    0.1577        15       640    0.3259    0.4528    0.3542   0.09971     0.055   0.06858   0.01084
   193/199     9.77G   0.05499   0.09766  0.007227    0.1599        30       640    0.3195    0.4629     0.354   0.09956     0.055   0.06858   0.01083
   194/199     9.77G   0.05471   0.09684  0.007036    0.1586        26       640    0.3252    0.4566    0.3542   0.09949   0.05498   0.06857   0.01081
   195/199     9.77G   0.05473   0.09702  0.007173    0.1589        20       640    0.3279    0.4547    0.3546   0.09971   0.05497   0.06857   0.01079
   196/199     9.77G    0.0547   0.09609  0.007088    0.1579        12       640    0.3279    0.4558    0.3549    0.0998   0.05497   0.06857    0.0108
   197/199     9.77G   0.05487   0.09732  0.007185    0.1594        33       640    0.3257    0.4565    0.3544   0.09968   0.05496   0.06856    0.0108
   198/199     9.77G   0.05488   0.09663  0.007234    0.1587        11       640    0.3298    0.4512    0.3541   0.09962   0.05496   0.06856   0.01079
   199/199     9.77G   0.05489   0.09692  0.007129    0.1589        20       640    0.3255    0.4567    0.3545   0.09953   0.05496   0.06856   0.01077
